State,EPA Region,County,FIPS,Tract,Population,"1,3-Butadiene",Acetaldehyde,Aniline,Benzene,Ethylene Oxide,Formaldehyde,Naphthalene
NY,EPA Region 2,Kings,36047,36047095600,4042,2.904008028,2.5712134,0,6.47771134,0.678245367,18.87344434,2.302802642
NY,EPA Region 2,Kings,36047,36047095800,3456,2.909698728,2.57898166,0,6.497478933,0.662960681,18.94471186,2.320361193
NY,EPA Region 2,Kings,36047,36047096200,1717,2.905873436,2.592481467,0,6.613996715,0.674377433,19.04343174,2.366100332
NY,EPA Region 2,Kings,36047,36047096400,2361,2.863666343,2.569756452,0,6.41963057,0.660593371,18.87001175,2.296197373
NY,EPA Region 2,Kings,36047,36047096600,2164,2.863196315,2.577983719,0,6.537977131,0.661884846,18.91835483,2.327485665
NY,EPA Region 2,Kings,36047,36047096800,1471,2.891258204,2.573130446,0,6.443418571,0.66064971,18.90172017,2.31378534
NY,EPA Region 2,Kings,36047,36047097000,2105,2.947582057,2.593522243,0,6.622924202,0.671179174,19.05082581,2.373742025
NY,EPA Region 2,Kings,36047,36047097400,2724,2.951647926,2.591324858,0,6.616347056,0.668034559,19.02519505,2.367371922
NY,EPA Region 2,Kings,36047,36047098200,4305,2.939090099,2.588367787,0,6.618209156,0.65011399,19.01814863,2.364098614
NY,EPA Region 2,Kings,36047,36047098400,1978,2.867261241,2.574625653,0,6.475434467,0.664017716,18.8916087,2.322397268
NY,EPA Region 2,Kings,36047,36047098600,2862,2.880583862,2.572460823,0,6.45154689,0.670312555,18.88148804,2.314236553
NY,EPA Region 2,Kings,36047,36047098800,3054,2.927760318,2.579763591,0,6.538405468,0.657452277,18.93134181,2.33581345
NY,EPA Region 2,Kings,36047,36047099000,1422,2.831243546,2.556082508,0,6.332596149,0.663269011,18.75282073,2.25975512
NY,EPA Region 2,Kings,36047,36047099200,1833,2.902489423,2.567407715,0,6.45573643,0.665080666,18.81790971,2.292919108
NY,EPA Region 2,Kings,36047,36047099400,1978,2.884393277,2.568451585,0,6.483288524,0.656513663,18.84839833,2.301772107
NY,EPA Region 2,Kings,36047,36047099600,3631,2.995676165,2.594206886,0,6.725735236,0.690774252,19.05677342,2.377571619
NY,EPA Region 2,Kings,36047,36047099800,3784,2.848207795,2.565816023,0,6.456977675,0.714072001,18.88937931,2.300393191
NY,EPA Region 2,Kings,36047,36047100400,2567,2.894193891,2.570571375,0,6.529059134,0.692321603,18.87712317,2.30480384
NY,EPA Region 2,Kings,36047,36047100600,2489,2.80251793,2.558469124,0,6.400546461,0.646283636,18.73051735,2.256795215
NY,EPA Region 2,Kings,36047,36047100800,2124,2.851676823,2.564236283,0,6.450038346,0.675260885,18.80652159,2.279158123
NY,EPA Region 2,Kings,36047,36047101000,2318,2.799095465,2.549798062,0,6.322090606,0.664309228,18.67572113,2.238982131
NY,EPA Region 2,Kings,36047,36047101200,1932,2.941401249,2.575830975,0,6.537449576,0.663668397,18.88336598,2.320227552
NY,EPA Region 2,Kings,36047,36047101400,2160,2.896463095,2.575533981,0,6.524719061,0.675972337,18.92690248,2.328706726
NY,EPA Region 2,Kings,36047,36047101600,1464,2.816369147,2.562729241,0,6.400500556,0.673761484,18.8125148,2.285533619
NY,EPA Region 2,Kings,36047,36047101800,1851,2.866447849,2.5690822,0,6.479466121,0.678374866,18.75378266,2.312328555
NY,EPA Region 2,Kings,36047,36047102000,1922,2.836775131,2.558758666,0,6.387424869,0.679068542,18.65457121,2.276896428
NY,EPA Region 2,Kings,36047,36047102200,2075,2.907836216,2.566370981,0,6.474478506,0.676684071,18.7790869,2.295438016
NY,EPA Region 2,Kings,36047,36047102400,2123,2.809387102,2.552795582,0,6.352219951,0.663718827,18.70891328,2.261227444
NY,EPA Region 2,Kings,36047,36047102600,2771,2.798757251,2.546068429,0,6.255553751,0.672513028,18.67887601,2.236423923
NY,EPA Region 2,Kings,36047,36047102800,1579,2.931750565,2.562724397,0,6.431495612,0.663360326,18.68184111,2.263449426
NY,EPA Region 2,Kings,36047,36047103400,3918,2.943369069,2.563642552,0,6.477977141,0.674998435,18.64106933,2.279103842
NY,EPA Region 2,Kings,36047,36047105801,6928,3.019737899,2.58967994,0,6.612416981,0.621144957,18.928214,2.369563602
NY,EPA Region 2,Kings,36047,36047105804,6426,2.926640029,2.575704197,0,6.531506184,0.643864675,18.86570563,2.334491654
NY,EPA Region 2,Kings,36047,36047107000,322,2.618284218,2.502084666,0,5.825485435,0.622279258,18.17101269,2.13710969
NY,EPA Region 2,Kings,36047,36047107800,3849,2.995977701,2.59947778,0,6.7031545,0.624480941,19.02634357,2.391108304
NY,EPA Region 2,Kings,36047,36047109800,1917,2.991509137,2.595821482,0,6.66155195,0.64402772,19.0346495,2.384767687
NY,EPA Region 2,Kings,36047,36047110400,4358,3.268547593,2.622990803,0,6.942298789,0.628742677,19.19550802,2.47602088
NY,EPA Region 2,Kings,36047,36047110600,4311,2.878080384,2.573812639,0,6.479833204,0.629052832,18.90795094,2.321025967
NY,EPA Region 2,Kings,36047,36047111000,3216,3.024355401,2.599135751,0,6.714922837,0.62396645,19.04048321,2.410050031
NY,EPA Region 2,Kings,36047,36047111600,3484,3.136871278,2.616856481,0,6.899810587,0.620633962,19.14427363,2.467057801
NY,EPA Region 2,Kings,36047,36047111800,3053,2.904269263,2.575285152,0,6.517354365,0.618132775,18.90845481,2.354429081
NY,EPA Region 2,Kings,36047,36047112000,3155,2.992107609,2.592864499,0,6.663512286,0.615342382,18.99970728,2.399926408
NY,EPA Region 2,Kings,36047,36047112200,3371,2.887754426,2.580718387,0,6.519996416,0.629272022,18.93470123,2.355657772
NY,EPA Region 2,Kings,36047,36047112400,3416,2.894308424,2.582498694,0,6.507741062,0.625453756,18.87460911,2.351660696
NY,EPA Region 2,Kings,36047,36047112600,3783,2.938265904,2.58955905,0,6.582602107,0.62934358,18.97136341,2.383107503
NY,EPA Region 2,Kings,36047,36047112800,3822,2.884235929,2.581952441,0,6.498134698,0.618866166,18.87468743,2.35346539
NY,EPA Region 2,Kings,36047,36047113000,3891,2.88011848,2.576709735,0,6.459453397,0.622023951,18.88462958,2.346205452
NY,EPA Region 2,Kings,36047,36047113200,1937,2.957048406,2.596397983,0,6.640049492,0.633534133,19.02888402,2.402542827
NY,EPA Region 2,Kings,36047,36047113400,2838,2.925928564,2.590960258,0,6.548565098,0.624396155,19.00030443,2.38663949
NY,EPA Region 2,Kings,36047,36047114201,1578,3.166259426,2.630086221,0,7.02802715,0.590047155,19.20957712,2.506954087
NY,EPA Region 2,Kings,36047,36047114202,2766,3.002211837,2.60307099,0,6.769508123,0.600134763,19.06020677,2.448877889
NY,EPA Region 2,Kings,36047,36047114400,2403,3.000846416,2.602980437,0,6.709860927,0.619465991,19.06956122,2.416043047
NY,EPA Region 2,Kings,36047,36047114600,2998,2.942869871,2.598884566,0,6.724678537,0.603133645,19.02685554,2.395741492
NY,EPA Region 2,Kings,36047,36047115000,2595,3.018885078,2.605594499,0,6.712983275,0.611006218,19.09111162,2.427307188
NY,EPA Region 2,Kings,36047,36047115200,3094,2.943381077,2.59053858,0,6.574265762,0.616755053,18.99939296,2.384270366
NY,EPA Region 2,Kings,36047,36047115600,4315,2.93530754,2.589414773,0,6.55509146,0.626383125,19.01974625,2.386883476
NY,EPA Region 2,Kings,36047,36047115800,2983,2.943283825,2.590154955,0,6.577372417,0.624423442,18.98809451,2.384978763
NY,EPA Region 2,Kings,36047,36047116000,2543,3.009050772,2.606019279,0,6.727428073,0.611945526,19.08754869,2.429890333
NY,EPA Region 2,Kings,36047,36047116200,2157,2.957838529,2.597408839,0,6.653807163,0.615344946,19.02646869,2.401247439
NY,EPA Region 2,Kings,36047,36047116400,2921,2.952719178,2.593570793,0,6.625201556,0.623321177,19.00811978,2.394571922
NY,EPA Region 2,Kings,36047,36047116600,2907,2.951867695,2.592770844,0,6.613517063,0.607022029,18.99006582,2.397439844
NY,EPA Region 2,Kings,36047,36047116800,2057,2.958438466,2.59731267,0,6.663389684,0.604272261,19.00747029,2.408470286
NY,EPA Region 2,Kings,36047,36047117000,1880,2.981298827,2.598798359,0,6.706173588,0.596236489,19.03407918,2.405381358
NY,EPA Region 2,Kings,36047,36047117201,2713,3.006057834,2.605079427,0,6.773499516,0.598014695,19.06145604,2.416485548
NY,EPA Region 2,Kings,36047,36047117202,3907,2.97313864,2.604408329,0,6.765545896,0.596161032,19.04785287,2.413023031
NY,EPA Region 2,Kings,36047,36047117400,4329,2.988475878,2.600243598,0,6.711156473,0.596950339,19.02374155,2.405281251
NY,EPA Region 2,Kings,36047,36047117601,2750,3.006689937,2.603307021,0,6.733165307,0.592485576,19.05173875,2.423826188
NY,EPA Region 2,Kings,36047,36047117602,3313,3.014117663,2.601474571,0,6.693870579,0.594404334,19.04386444,2.416068199
NY,EPA Region 2,Kings,36047,36047117800,1717,3.002966746,2.597267275,0,6.659670423,0.605242583,19.00822742,2.411341212
NY,EPA Region 2,Kings,36047,36047118000,6,2.500180735,2.482316338,0,5.635304383,0.490335187,17.93099913,2.046809942
NY,EPA Region 2,Kings,36047,36047118201,3002,2.99463748,2.598882274,0,6.673334063,0.59193262,19.00679894,2.405958217
NY,EPA Region 2,Kings,36047,36047118202,3083,2.961288703,2.595246201,0,6.612028166,0.587848889,19.01953281,2.403739927
NY,EPA Region 2,Kings,36047,36047118400,5420,3.007393355,2.599796325,0,6.682981636,0.595620903,19.02067926,2.419636249
NY,EPA Region 2,Kings,36047,36047118600,2969,2.907494781,2.579190956,0,6.502260398,0.59398825,18.82599505,2.372765506
NY,EPA Region 2,Kings,36047,36047118800,4651,2.81643324,2.558395488,0,6.310749973,0.595257805,18.62606147,2.322839916
NY,EPA Region 2,Kings,36047,36047119000,2127,2.930520558,2.584929967,0,6.576912627,0.60624839,18.92826724,2.376678933
NY,EPA Region 2,Kings,36047,36047119200,3013,2.967237484,2.592104362,0,6.618952359,0.599901149,18.98066054,2.388787897
NY,EPA Region 2,Kings,36047,36047119400,3914,2.978128508,2.595264318,0,6.663719897,0.601496726,18.98912864,2.396272237
NY,EPA Region 2,Kings,36047,36047119600,5403,2.87569453,2.568324769,0,6.434759068,0.592181574,18.79817456,2.31862688
NY,EPA Region 2,Kings,36047,36047119800,3426,3.057911515,2.621860711,0,6.890236891,0.611153177,19.19855688,2.466199549
NY,EPA Region 2,Kings,36047,36047120000,2148,2.82028407,2.529136862,0,6.388942417,0.637046414,18.43102302,2.311020812
NY,EPA Region 2,Kings,36047,36047120200,1900,2.774253497,2.494694935,0,6.281679897,0.663505165,18.1347465,2.285361388
NY,EPA Region 2,Kings,36047,36047120800,8938,2.920809623,2.473820772,0,6.52652868,0.731507286,17.98172222,2.305227145
NY,EPA Region 2,Kings,36047,36047121000,4035,3.098015488,2.60986267,0,6.824875012,0.599532159,18.99015466,2.454256449
NY,EPA Region 2,Kings,36047,36047121400,4351,2.830942974,2.369873217,0,6.464985492,0.844198893,17.26422519,2.216311138
NY,EPA Region 2,Kings,36047,36047122000,5495,2.445800201,2.278356624,0,5.921396996,0.893658133,16.58697313,2.034939688
NY,EPA Region 2,Kings,36047,36047123700,6008,3.183536984,2.685850609,0,7.221451698,0.679055842,20.16057752,2.74002381
NY,EPA Region 2,Kings,36047,36047150200,2540,3.165170914,2.657560289,0,7.149850104,0.728440881,19.80530558,2.588636566
NY,EPA Region 2,Kings,36047,36047152200,3317,3.067454815,2.632751211,0,6.931836993,0.749220489,19.61234422,2.544694649
NY,EPA Region 2,Nassau,36059,36059000000,1339532,1.888892773,1.974629951,1.77236E-09,4.79664699,0.455451921,14.85486282,1.620914392
NY,EPA Region 2,Nassau,36059,36059300100,5010,1.905868952,2.108051193,0,5.023342611,0.530402922,15.92613918,1.686916254
NY,EPA Region 2,Nassau,36059,36059300300,4565,2.041457411,2.133801702,0,5.302007851,0.604426888,16.1271884,1.784802363
NY,EPA Region 2,Nassau,36059,36059300400,5438,2.032141092,2.130258865,0,5.296521775,0.599657469,16.10850738,1.789337591
NY,EPA Region 2,Nassau,36059,36059300500,5485,2.51352757,2.268417872,0,5.566300564,0.519104734,16.98130918,2.041903484
NY,EPA Region 2,Nassau,36059,36059300600,6445,2.403519638,2.245834196,0,5.668909838,0.548668775,16.91344557,2.055265395
NY,EPA Region 2,Nassau,36059,36059300700,5870,2.581900956,2.286826285,0,5.700516921,0.510422464,17.15454233,2.121273469
NY,EPA Region 2,Nassau,36059,36059300800,4226,2.671238658,2.309155728,0,5.930385086,0.560240853,17.39952896,2.208362063
NY,EPA Region 2,Nassau,36059,36059300900,8009,2.498953043,2.203917489,0,5.828969668,0.598846428,16.71648252,2.106588743
NY,EPA Region 2,Nassau,36059,36059301000,5332,1.637006639,2.041397707,0,4.28204135,0.387173592,15.28418852,1.444708539
NY,EPA Region 2,Nassau,36059,36059301101,6556,1.634353617,2.040892885,0,4.284663361,0.416855077,15.29569764,1.43361315
NY,EPA Region 2,Nassau,36059,36059301102,4526,1.681349217,2.04966399,0,4.373745921,0.408700586,15.35243306,1.469876374
NY,EPA Region 2,Nassau,36059,36059301200,5889,1.680352546,2.057507283,0,4.427875514,0.411503583,15.45348259,1.504545515
NY,EPA Region 2,Nassau,36059,36059301300,4887,1.669789783,2.051729436,0,4.376461493,0.389119901,15.36797665,1.475959798
NY,EPA Region 2,Nassau,36059,36059301400,2040,1.7070493,2.059050457,0,4.471093591,0.390652948,15.47429976,1.520299904
NY,EPA Region 2,Nassau,36059,36059301500,3226,1.872050341,2.098734204,0,4.880293113,0.47691272,15.83684202,1.676685517
NY,EPA Region 2,Nassau,36059,36059301600,4665,1.820422989,2.070559347,0,4.824311787,0.471743034,15.78809509,1.652388032
NY,EPA Region 2,Nassau,36059,36059301700,2693,1.916971694,2.103715789,0,4.990805655,0.466696726,15.8995596,1.713588562
NY,EPA Region 2,Nassau,36059,36059301800,5073,2.319598514,2.212350652,0,5.615341041,0.51992327,16.67019617,1.993068572
NY,EPA Region 2,Nassau,36059,36059301900,3007,2.124442829,2.136337851,0,5.490617614,0.537366421,16.22295511,1.86413998
NY,EPA Region 2,Nassau,36059,36059302000,4997,1.9273067,2.061936468,0,5.122320354,0.504392779,15.92919857,1.731780663
NY,EPA Region 2,Nassau,36059,36059302101,4309,1.83697439,2.040534628,0,4.900140336,0.445592638,15.70938609,1.641648654
NY,EPA Region 2,Nassau,36059,36059302102,3410,1.83148138,2.043104755,0,4.898791875,0.447961958,15.75085519,1.647876733
NY,EPA Region 2,Nassau,36059,36059302200,3868,2.027864135,2.08701868,0,5.380275138,0.51034971,16.12055356,1.815173385
NY,EPA Region 2,Nassau,36059,36059302300,4915,2.199501252,2.065739119,0,5.302891687,0.559535474,15.66665624,1.86716323
NY,EPA Region 2,Nassau,36059,36059302400,5182,2.15872044,2.064958873,0,5.293213283,0.505321596,15.64211827,1.847254575
NY,EPA Region 2,Nassau,36059,36059302501,2742,2.136790366,2.059737674,0,5.224200441,0.473632475,15.66686614,1.820688518
NY,EPA Region 2,Nassau,36059,36059302502,2553,2.106289421,2.077878292,0,5.359462046,0.421794577,15.8988182,1.802084066
NY,EPA Region 2,Nassau,36059,36059302600,2339,2.604511174,2.311647659,0,5.849198746,0.492227765,17.38973001,2.213408933
NY,EPA Region 2,Nassau,36059,36059302700,4314,2.580354859,2.272578048,0,5.784013327,0.544379198,17.13152758,2.16109403
NY,EPA Region 2,Nassau,36059,36059302800,6253,2.591165515,2.202830715,0,6.003469641,0.698468894,16.67302957,2.1555608
NY,EPA Region 2,Nassau,36059,36059302900,4332,2.286684521,2.085685622,0,5.503185139,0.711579046,15.86408681,1.951180522
NY,EPA Region 2,Nassau,36059,36059303000,5674,2.489601354,2.124716639,0,5.891977716,0.753032095,16.11139381,2.063377615
NY,EPA Region 2,Nassau,36059,36059303101,3592,2.504705517,2.14581957,0,5.924049851,0.711159933,16.30468875,2.103359695
NY,EPA Region 2,Nassau,36059,36059303102,4295,2.141050101,2.060157036,0,5.265130192,0.566612615,15.63632965,1.860477372
NY,EPA Region 2,Nassau,36059,36059303201,3767,2.352890212,2.087651697,0,5.555595307,0.578644367,15.85168822,1.954372347
NY,EPA Region 2,Nassau,36059,36059303202,4039,2.219504373,2.066660635,0,5.333474174,0.571656522,15.63698335,1.864182238
NY,EPA Region 2,Nassau,36059,36059303301,3166,2.1746823,2.066329053,0,5.320335402,0.515253822,15.64798662,1.868092928
NY,EPA Region 2,Nassau,36059,36059303302,4121,2.209502412,2.071855111,0,5.372475181,0.492804602,15.66181367,1.880501411
NY,EPA Region 2,Nassau,36059,36059303400,2556,2.302055165,2.08728832,0,5.538300774,0.468272161,15.79186455,1.944902351
NY,EPA Region 2,Nassau,36059,36059303500,5154,2.194416284,2.069464835,0,5.356509009,0.51512792,15.67731592,1.875966725
NY,EPA Region 2,Nassau,36059,36059303600,6911,2.239241588,2.077395099,0,5.431808565,0.48328494,15.71797447,1.908688518
NY,EPA Region 2,Nassau,36059,36059303700,6718,2.312591418,2.089217905,0,5.508754984,0.443097862,15.805392,1.952157224
NY,EPA Region 2,Nassau,36059,36059303800,4981,2.234987468,2.085268116,0,5.484425138,0.414740036,15.76333407,1.941341895
NY,EPA Region 2,Nassau,36059,36059303900,3906,2.163088106,2.07655263,0,5.363595431,0.39132453,15.82125812,1.836763333
NY,EPA Region 2,Nassau,36059,36059304001,2554,2.041034109,2.039618089,0,5.044946876,0.389799109,15.42806004,1.794479897
NY,EPA Region 2,Nassau,36059,36059304002,4281,2.094578684,2.049493319,0,5.15629581,0.391188454,15.48223989,1.836379799
NY,EPA Region 2,Nassau,36059,36059304100,4405,1.939942154,2.024793417,0,4.899107053,0.374311751,15.31991903,1.712018384
NY,EPA Region 2,Nassau,36059,36059304202,3751,1.981816171,2.028676205,0,4.939362701,0.370935782,15.3108862,1.727313455
NY,EPA Region 2,Nassau,36059,36059304203,5559,1.848601766,2.039310573,0,4.936196593,0.361790605,15.61703413,1.662791229
NY,EPA Region 2,Nassau,36059,36059304204,4749,1.917639307,2.011449822,0,4.773993787,0.365520956,15.1615598,1.666516773
NY,EPA Region 2,Nassau,36059,36059404300,3391,3.039088953,2.371786993,0,6.356519992,0.551324636,17.98404586,2.404166769
NY,EPA Region 2,Nassau,36059,36059404400,4950,2.585317243,2.300436527,0,5.689338413,0.510102273,17.37836804,2.181620677
NY,EPA Region 2,Nassau,36059,36059404500,4126,2.489793654,2.205302376,0,5.714237521,0.644623487,16.68162821,2.090092736
NY,EPA Region 2,Nassau,36059,36059404600,4448,2.474494595,2.195216287,0,5.70361667,0.645847567,16.59349979,2.076127144
NY,EPA Region 2,Nassau,36059,36059404700,5934,2.337574439,2.092805719,0,5.563128596,0.709257474,15.88069026,1.960700196
NY,EPA Region 2,Nassau,36059,36059404800,6358,2.643406916,2.209687587,0,5.953582536,0.662314838,16.71074652,2.151809891
NY,EPA Region 2,Nassau,36059,36059404901,5214,2.555512907,2.300983493,0,5.609612437,0.475640508,17.42339116,2.150679326
NY,EPA Region 2,Nassau,36059,36059404902,4292,2.62943606,2.309490747,0,5.766760714,0.486670718,17.48514762,2.187753331
NY,EPA Region 2,Nassau,36059,36059405000,5134,2.285604531,2.120655991,0,5.352828701,0.677814608,16.13228047,1.94680531
NY,EPA Region 2,Nassau,36059,36059405100,7823,2.356084314,2.134983075,0,5.434839665,0.596635084,16.23760515,1.967552795
NY,EPA Region 2,Nassau,36059,36059405200,6141,2.175892855,2.061900053,0,5.1612003,0.611525659,15.68283105,1.829601448
NY,EPA Region 2,Nassau,36059,36059405301,3498,2.283592625,2.07541707,0,5.356851707,0.618060771,15.73562412,1.875491947
NY,EPA Region 2,Nassau,36059,36059405302,4135,2.190848489,2.059390247,0,5.234849206,0.54522945,15.59609795,1.821965434
NY,EPA Region 2,Nassau,36059,36059405400,7562,2.168842355,2.055605009,0,5.127939785,0.568222856,15.62066272,1.803829317
NY,EPA Region 2,Nassau,36059,36059405500,5412,2.129181648,2.050232201,0,5.102715763,0.523222192,15.49825986,1.792316289
NY,EPA Region 2,Nassau,36059,36059405600,4043,2.069007923,2.038942874,0,4.980940272,0.498234526,15.44693048,1.75296109
NY,EPA Region 2,Nassau,36059,36059405700,4670,2.118062784,2.039980039,0,4.961596729,0.473880779,15.48319078,1.75769214
NY,EPA Region 2,Nassau,36059,36059405800,4024,2.035982487,2.028446675,0,4.899331045,0.499391296,15.34617488,1.731059859
NY,EPA Region 2,Nassau,36059,36059405900,5218,2.117956867,2.041131734,0,5.005105453,0.447041172,15.48316015,1.764699424
NY,EPA Region 2,Nassau,36059,36059406001,4607,2.088380788,2.045168819,0,5.07979419,0.473423097,15.49285518,1.787473214
NY,EPA Region 2,Nassau,36059,36059406002,3137,2.116523471,2.052751134,0,5.139277144,0.448799419,15.5436916,1.814904682
NY,EPA Region 2,Nassau,36059,36059406100,2915,2.250212246,2.073569596,0,5.362172375,0.46375583,15.66033018,1.869665169
NY,EPA Region 2,Nassau,36059,36059406201,2985,2.159252751,2.058594367,0,5.198395739,0.418716714,15.57304634,1.822306354
NY,EPA Region 2,Nassau,36059,36059406202,5615,2.072929213,2.038231426,0,5.018213042,0.382429157,15.39764743,1.764157059
NY,EPA Region 2,Nassau,36059,36059406300,3811,2.170403502,2.056679959,0,5.181359449,0.594170285,15.58385307,1.822668654
NY,EPA Region 2,Nassau,36059,36059406400,6642,2.156758996,2.053958313,0,5.197780933,0.520089364,15.54211312,1.81590363
NY,EPA Region 2,Nassau,36059,36059406501,6599,2.106124062,2.047493004,0,5.13790493,0.445766048,15.47855314,1.797807074
NY,EPA Region 2,Nassau,36059,36059406600,4145,2.196270401,2.072943822,0,5.3623932,0.439300647,15.68267602,1.900994451
NY,EPA Region 2,Nassau,36059,36059406701,3576,2.368021742,2.085265126,0,5.453632144,0.42896572,15.71939813,1.916798844
NY,EPA Region 2,Nassau,36059,36059406702,4923,2.076560797,2.04540149,0,5.085486211,0.433705054,15.4343353,1.781179472
NY,EPA Region 2,Nassau,36059,36059406801,4576,2.181028311,2.066523506,0,5.312835597,0.408575659,15.57651073,1.859634449
NY,EPA Region 2,Nassau,36059,36059406802,4873,2.164264606,2.053651577,0,5.182506636,0.404056518,15.49376349,1.823069857
NY,EPA Region 2,Nassau,36059,36059406900,7272,2.046675904,2.042165337,0,5.049915443,0.386367379,15.39268085,1.777542273
NY,EPA Region 2,Nassau,36059,36059407000,7164,2.073706004,2.040555789,0,5.032077,0.393831925,15.41536351,1.765731314
NY,EPA Region 2,Nassau,36059,36059407101,5181,2.033044792,2.032347117,0,4.941931951,0.381867591,15.3602075,1.732745812
NY,EPA Region 2,Nassau,36059,36059407102,5489,2.02955512,2.028511323,0,4.908129707,0.370428544,15.30704622,1.721610781
NY,EPA Region 2,Nassau,36059,36059407201,4941,2.228463171,2.070719442,0,5.301849395,0.392865707,15.60428765,1.881749138
NY,EPA Region 2,Nassau,36059,36059407203,3325,2.103919712,2.046956589,0,5.121497933,0.381590755,15.43998792,1.794449189
NY,EPA Region 2,Nassau,36059,36059407204,2571,2.289702742,2.07050612,0,5.402688772,0.373062177,15.58575231,1.872216733
NY,EPA Region 2,Nassau,36059,36059407301,6208,2.004968534,2.029012969,0,4.917150953,0.382367637,15.33043957,1.751859547
NY,EPA Region 2,Nassau,36059,36059407302,5055,2.178920588,2.060217831,0,5.290131231,0.36898776,15.51504515,1.854081893
NY,EPA Region 2,Nassau,36059,36059407401,5545,2.036978684,2.038730291,0,5.06686802,0.370602931,15.38325298,1.759891206
NY,EPA Region 2,Nassau,36059,36059407402,3588,2.022359142,2.024963375,0,4.918426743,0.356454599,15.27874871,1.719675088
NY,EPA Region 2,Nassau,36059,36059407501,5223,1.945016934,2.014453024,0,4.767699007,0.356970821,15.18990735,1.673269261
NY,EPA Region 2,Nassau,36059,36059407502,5348,1.981004439,2.015003661,0,4.788430198,0.353467915,15.20287439,1.684827115
NY,EPA Region 2,Nassau,36059,36059407600,5408,1.998871766,2.020006962,0,4.909034462,0.367899314,15.19481129,1.717858857
NY,EPA Region 2,Nassau,36059,36059407700,4692,2.009551006,2.0211512,0,4.929116984,0.363731714,15.18497238,1.716665296
NY,EPA Region 2,Nassau,36059,36059407801,5466,2.047941799,1.98288261,0,5.048402509,0.395199044,14.83696304,1.696466327
NY,EPA Region 2,Nassau,36059,36059407802,2381,2.093816118,2.033148649,0,5.046048933,0.360478427,15.22615218,1.739035188
NY,EPA Region 2,Nassau,36059,36059407900,5376,1.979680155,2.021293792,0,4.884410226,0.355520515,15.24369954,1.706953526
NY,EPA Region 2,Nassau,36059,36059408000,6324,2.095726251,2.041273613,0,5.126992027,0.360284297,15.37814984,1.779969783
NY,EPA Region 2,Nassau,36059,36059408100,6803,1.936533091,1.951928774,0,4.873882761,0.392228581,14.65516413,1.649347169
NY,EPA Region 2,Nassau,36059,36059408200,6702,2.035312446,1.977612222,0,5.051194618,0.395356321,14.82738735,1.707639414
NY,EPA Region 2,Nassau,36059,36059408300,7073,1.876366906,1.887187338,0,4.899661614,0.429594259,14.11100036,1.609529522
NY,EPA Region 2,Nassau,36059,36059408400,3961,1.981903719,1.965904419,0,4.897087334,0.385493501,14.78140529,1.667600316
NY,EPA Region 2,Nassau,36059,36059408500,6153,1.952547309,1.898959192,0,5.017229293,0.434494158,14.21290447,1.651819094
NY,EPA Region 2,Nassau,36059,36059408600,4472,2.067554493,1.901228122,0,5.078433416,0.440720579,14.13841619,1.63863019
NY,EPA Region 2,Nassau,36059,36059408700,4908,1.844921939,1.871847835,0,4.759466774,0.448698044,13.95773127,1.551444293
NY,EPA Region 2,Nassau,36059,36059408800,6829,1.869126632,1.876122529,0,4.788198102,0.463304139,14.04345247,1.572960388
NY,EPA Region 2,Nassau,36059,36059408900,5715,1.883248304,1.877127472,0,4.818910002,0.440683244,13.99428201,1.568932103
NY,EPA Region 2,Nassau,36059,36059409000,5705,1.925049066,1.891426074,0,4.92194775,0.456922966,14.09860965,1.622668006
NY,EPA Region 2,Nassau,36059,36059409100,5249,1.764451829,1.862695934,0,4.614115602,0.427052188,13.9105216,1.528261973
NY,EPA Region 2,Nassau,36059,36059409200,6160,1.790794896,1.860182929,0,4.594598002,0.451007916,13.88442035,1.524911892
NY,EPA Region 2,Nassau,36059,36059409300,4292,1.859737209,1.881853691,0,4.795912166,0.44152204,14.02605645,1.589369531
NY,EPA Region 2,Nassau,36059,36059409400,4525,1.832831917,1.879390967,0,4.777791224,0.449500984,14.05291179,1.575005202
NY,EPA Region 2,Nassau,36059,36059409500,4026,1.87044684,1.886553676,0,4.850685122,0.444493623,14.08514805,1.592595655
NY,EPA Region 2,Nassau,36059,36059409600,5101,1.998880881,1.907874337,0,5.097974236,0.433319662,14.21327601,1.666418744
NY,EPA Region 2,Nassau,36059,36059409700,4246,1.970781265,1.90053452,0,4.996165836,0.439400174,14.17586161,1.631430761
NY,EPA Region 2,Nassau,36059,36059409800,5479,2.415652405,2.204241187,0,5.380247709,0.546707485,16.75342955,2.015667929
NY,EPA Region 2,Nassau,36059,36059409900,7787,2.223619036,2.161191867,0,5.037542864,0.510923553,16.32415032,1.886344344
NY,EPA Region 2,Nassau,36059,36059410000,3362,2.124764755,2.05408235,0,5.026871421,0.526546752,15.62400444,1.783747159
NY,EPA Region 2,Nassau,36059,36059410100,5994,1.994981703,2.007082253,0,4.82481868,0.471513417,15.18279277,1.681967127
NY,EPA Region 2,Nassau,36059,36059410200,3818,1.97718823,1.98325904,0,5.119454294,0.507875256,14.85399352,1.723695122
NY,EPA Region 2,Nassau,36059,36059410300,6396,2.168703875,2.073857822,0,5.387286753,0.591788932,15.16398511,1.864730824
NY,EPA Region 2,Nassau,36059,36059410400,5357,2.106464466,2.065496757,0,5.119185523,0.548329236,15.14361967,1.806182425
